x;y;u;v;column;row
0.3448;1.0000;0.3436;1.0020;10;19
0.3793;1.0000;0.3781;1.0017;11;19
0.4138;1.0000;0.4125;1.0013;12;19
0.4483;1.0000;0.4471;1.0005;13;19
0.4828;1.0000;0.4818;1.0002;14;19
0.5172;1.0000;0.5165;1.0003;15;19
0.5517;1.0000;0.5512;1.0003;16;19
0.5862;1.0000;0.5860;1.0003;17;19
0.6207;1.0000;0.6208;1.0002;18;19
0.6552;1.0000;0.6555;1.0001;19;19
0.6897;1.0000;0.6902;1.0001;20;19
0.7241;1.0000;0.7249;1.0000;21;19
0.7586;1.0000;0.7595;1.0000;22;19
0.7931;1.0000;0.7942;0.9999;23;19
0.8276;1.0000;0.8289;0.9999;24;19
0.8621;1.0000;0.8636;0.9998;25;19
0.8966;1.0000;0.8982;0.9997;26;19
0.9310;1.0000;0.9329;0.9996;27;19
0.9655;1.0000;0.9675;0.9995;28;19
1.0000;1.0000;1.0020;0.9993;29;19
